soil_id,treatment,diameter,cumdist
bbadkc,no-pretreatment,0.278464,0.0176038
bbadkc,no-pretreatment,0.28536,0.0178879
bbadkc,no-pretreatment,0.292426,0.0181746
bbadkc,no-pretreatment,0.299667,0.0184639
bbadkc,no-pretreatment,0.307088,0.0187559
bbadkc,no-pretreatment,0.314692,0.0190505
bbadkc,no-pretreatment,0.322485,0.0193477
bbadkc,no-pretreatment,0.330471,0.0196476
bbadkc,no-pretreatment,0.338654,0.0199501
bbadkc,no-pretreatment,0.34704,0.0202553
bbadkc,no-pretreatment,0.355634,0.0205632
bbadkc,no-pretreatment,0.36444,0.0208738
bbadkc,no-pretreatment,0.373465,0.0211871
bbadkc,no-pretreatment,0.382713,0.0215031
bbadkc,no-pretreatment,0.39219,0.0218217
bbadkc,no-pretreatment,0.401901,0.0221431
bbadkc,no-pretreatment,0.411853,0.0224673
bbadkc,no-pretreatment,0.422052,0.0227941
bbadkc,no-pretreatment,0.432503,0.0231237
bbadkc,no-pretreatment,0.443213,0.023456
bbadkc,no-pretreatment,0.454188,0.0237911
bbadkc,no-pretreatment,0.465435,0.024128899999999998
bbadkc,no-pretreatment,0.476961,0.0244696
bbadkc,no-pretreatment,0.488771,0.024813
bbadkc,no-pretreatment,0.500875,0.0251591
bbadkc,no-pretreatment,0.513278,0.0255081
bbadkc,no-pretreatment,0.525988,0.0258599
bbadkc,no-pretreatment,0.539013,0.0262145
bbadkc,no-pretreatment,0.55236,0.0265719
bbadkc,no-pretreatment,0.566038,0.0269321
bbadkc,no-pretreatment,0.580055,0.0272951
bbadkc,no-pretreatment,0.594418,0.027661
bbadkc,no-pretreatment,0.609138,0.0280297
bbadkc,no-pretreatment,0.624222,0.0284013
bbadkc,no-pretreatment,0.639679,0.0287758
bbadkc,no-pretreatment,0.655519,0.0291531
bbadkc,no-pretreatment,0.671752,0.0295333
bbadkc,no-pretreatment,0.688386,0.0299164
bbadkc,no-pretreatment,0.705432,0.0303024
bbadkc,no-pretreatment,0.722901,0.0306913
bbadkc,no-pretreatment,0.740802,0.0310831
bbadkc,no-pretreatment,0.759146,0.0314778
bbadkc,no-pretreatment,0.777944,0.0318754
bbadkc,no-pretreatment,0.797208,0.032276
bbadkc,no-pretreatment,0.816949,0.0326795
bbadkc,no-pretreatment,0.837179,0.0330859
bbadkc,no-pretreatment,0.85791,0.0334953
bbadkc,no-pretreatment,0.879154,0.0339077
bbadkc,no-pretreatment,0.900924,0.034323
bbadkc,no-pretreatment,0.923234,0.0347414
bbadkc,no-pretreatment,0.946096,0.0351627
bbadkc,no-pretreatment,0.969523,0.035587
bbadkc,no-pretreatment,0.993531,0.0360143
bbadkc,no-pretreatment,1.01813,0.0364446
bbadkc,no-pretreatment,1.04335,0.0368779
bbadkc,no-pretreatment,1.06918,0.0373143
bbadkc,no-pretreatment,1.09566,0.0377537
bbadkc,no-pretreatment,1.12279,0.0381961
bbadkc,no-pretreatment,1.15059,0.0387164
bbadkc,no-pretreatment,1.17908,0.0394098
bbadkc,no-pretreatment,1.20828,0.0402664
bbadkc,no-pretreatment,1.2382,0.0412757
bbadkc,no-pretreatment,1.26886,0.0424274
bbadkc,no-pretreatment,1.30028,0.0437111
bbadkc,no-pretreatment,1.33248,0.0451162
bbadkc,no-pretreatment,1.36548,0.0466324
bbadkc,no-pretreatment,1.39929,0.0482492
bbadkc,no-pretreatment,1.43394,0.0499563
bbadkc,no-pretreatment,1.46945,0.0517431
bbadkc,no-pretreatment,1.50584,0.0535993
bbadkc,no-pretreatment,1.54313,0.0555144
bbadkc,no-pretreatment,1.58134,0.0574781
bbadkc,no-pretreatment,1.6205,0.0594797
bbadkc,no-pretreatment,1.66062,0.0615091
bbadkc,no-pretreatment,1.70174,0.0635556
bbadkc,no-pretreatment,1.74388,0.0656089
bbadkc,no-pretreatment,1.78707,0.0676586
bbadkc,no-pretreatment,1.83132,0.0696942
bbadkc,no-pretreatment,1.87667,0.0717053
bbadkc,no-pretreatment,1.92314,0.0736815
bbadkc,no-pretreatment,1.97076,0.0756123
bbadkc,no-pretreatment,2.01956,0.0774922
bbadkc,no-pretreatment,2.06957,0.079361
bbadkc,no-pretreatment,2.12082,0.0812325
bbadkc,no-pretreatment,2.17334,0.0831102
bbadkc,no-pretreatment,2.22716,0.0849976
bbadkc,no-pretreatment,2.28231,0.0868982
bbadkc,no-pretreatment,2.33882,0.0888155
bbadkc,no-pretreatment,2.39674,0.090753
bbadkc,no-pretreatment,2.45609,0.0927142
bbadkc,no-pretreatment,2.51691,0.0947026
bbadkc,no-pretreatment,2.57923,0.0967218
bbadkc,no-pretreatment,2.6431,0.0987751
bbadkc,no-pretreatment,2.70855,0.100866
bbadkc,no-pretreatment,2.77562,0.102999
bbadkc,no-pretreatment,2.84435,0.105176
bbadkc,no-pretreatment,2.91479,0.107401
bbadkc,no-pretreatment,2.98697,0.109678
bbadkc,no-pretreatment,3.06093,0.11201
bbadkc,no-pretreatment,3.13673,0.114401
bbadkc,no-pretreatment,3.2144,0.116854
bbadkc,no-pretreatment,3.294,0.119373
bbadkc,no-pretreatment,3.37557,0.121961
bbadkc,no-pretreatment,3.45916,0.124622
bbadkc,no-pretreatment,3.54481,0.127359
bbadkc,no-pretreatment,3.63259,0.130187
bbadkc,no-pretreatment,3.72255,0.133223
bbadkc,no-pretreatment,3.81473,0.136483
bbadkc,no-pretreatment,3.90919,0.139947
bbadkc,no-pretreatment,4.00599,0.143596
bbadkc,no-pretreatment,4.10519,0.147411
bbadkc,no-pretreatment,4.20685,0.151371
bbadkc,no-pretreatment,4.31102,0.155458
bbadkc,no-pretreatment,4.41777,0.159652
bbadkc,no-pretreatment,4.52717,0.163933
bbadkc,no-pretreatment,4.63927,0.168283
bbadkc,no-pretreatment,4.75415,0.172682
bbadkc,no-pretreatment,4.87188,0.177109
bbadkc,no-pretreatment,4.99252,0.181547
bbadkc,no-pretreatment,5.11615,0.185976
bbadkc,no-pretreatment,5.24284,0.190375
bbadkc,no-pretreatment,5.37266,0.194726
bbadkc,no-pretreatment,5.50571,0.199009
bbadkc,no-pretreatment,5.64204,0.203205
bbadkc,no-pretreatment,5.78175,0.207295
bbadkc,no-pretreatment,5.92493,0.211258
bbadkc,no-pretreatment,6.07164,0.215076
bbadkc,no-pretreatment,6.22199,0.218729
bbadkc,no-pretreatment,6.37607,0.222215
bbadkc,no-pretreatment,6.53396,0.225632
bbadkc,no-pretreatment,6.69575,0.228999
bbadkc,no-pretreatment,6.86156,0.232319
bbadkc,no-pretreatment,7.03147,0.235594
bbadkc,no-pretreatment,7.20559,0.238827
bbadkc,no-pretreatment,7.38402,0.242019
bbadkc,no-pretreatment,7.56687,0.245175
bbadkc,no-pretreatment,7.75424,0.248294
bbadkc,no-pretreatment,7.94626,0.251381
bbadkc,no-pretreatment,8.14303,0.254437
bbadkc,no-pretreatment,8.34467,0.257464
bbadkc,no-pretreatment,8.55131,0.260466
bbadkc,no-pretreatment,8.76306,0.263444
bbadkc,no-pretreatment,8.98006,0.2664
bbadkc,no-pretreatment,9.20243,0.269338
bbadkc,no-pretreatment,9.43031,0.272259
bbadkc,no-pretreatment,9.66383,0.275165
bbadkc,no-pretreatment,9.90313,0.27806
bbadkc,no-pretreatment,10.1484,0.280945
bbadkc,no-pretreatment,10.3997,0.283822
bbadkc,no-pretreatment,10.6572,0.286695
bbadkc,no-pretreatment,10.9211,0.289565
bbadkc,no-pretreatment,11.1915,0.292434
bbadkc,no-pretreatment,11.4686,0.295302
bbadkc,no-pretreatment,11.7526,0.298149
bbadkc,no-pretreatment,12.0437,0.300977
bbadkc,no-pretreatment,12.3419,0.303785
bbadkc,no-pretreatment,12.6475,0.306574
bbadkc,no-pretreatment,12.9607,0.309347
bbadkc,no-pretreatment,13.2817,0.312103
bbadkc,no-pretreatment,13.6105,0.314844
bbadkc,no-pretreatment,13.9476,0.31757
bbadkc,no-pretreatment,14.293,0.320284
bbadkc,no-pretreatment,14.6469,0.322985
bbadkc,no-pretreatment,15.0096,0.325675
bbadkc,no-pretreatment,15.3813,0.328354
bbadkc,no-pretreatment,15.7621,0.331025
bbadkc,no-pretreatment,16.1525,0.333687
bbadkc,no-pretreatment,16.5524,0.336343
bbadkc,no-pretreatment,16.9623,0.338992
bbadkc,no-pretreatment,17.3823,0.341636
bbadkc,no-pretreatment,17.8128,0.344276
bbadkc,no-pretreatment,18.2539,0.346913
bbadkc,no-pretreatment,18.7059,0.349548
bbadkc,no-pretreatment,19.1691,0.352181
bbadkc,no-pretreatment,19.6438,0.354815
bbadkc,no-pretreatment,20.1302,0.357447
bbadkc,no-pretreatment,20.6287,0.36001
bbadkc,no-pretreatment,21.1395,0.36249
bbadkc,no-pretreatment,21.663,0.364897
bbadkc,no-pretreatment,22.1994,0.367244
bbadkc,no-pretreatment,22.7491,0.369542
bbadkc,no-pretreatment,23.3125,0.371803
bbadkc,no-pretreatment,23.8897,0.374037
bbadkc,no-pretreatment,24.4813,0.376257
bbadkc,no-pretreatment,25.0875,0.378474
bbadkc,no-pretreatment,25.7088,0.3807
bbadkc,no-pretreatment,26.3454,0.382947
bbadkc,no-pretreatment,26.9978,0.385225
bbadkc,no-pretreatment,27.6663,0.387547
bbadkc,no-pretreatment,28.3514,0.389924
bbadkc,no-pretreatment,29.0535,0.392368
bbadkc,no-pretreatment,29.7729,0.39489
bbadkc,no-pretreatment,30.5102,0.397501
bbadkc,no-pretreatment,31.2657,0.400214
bbadkc,no-pretreatment,32.0399,0.403041
bbadkc,no-pretreatment,32.8333,0.405991
bbadkc,no-pretreatment,33.6463,0.409078
bbadkc,no-pretreatment,34.4795,0.412312
bbadkc,no-pretreatment,35.3333,0.415706
bbadkc,no-pretreatment,36.2083,0.419292
bbadkc,no-pretreatment,37.1049,0.423571
bbadkc,no-pretreatment,38.0237,0.428679
bbadkc,no-pretreatment,38.9653,0.434519
bbadkc,no-pretreatment,39.9301,0.440995
bbadkc,no-pretreatment,40.9189,0.44801
bbadkc,no-pretreatment,41.9322,0.455467
bbadkc,no-pretreatment,42.9705,0.46327
bbadkc,no-pretreatment,44.0346,0.471321
bbadkc,no-pretreatment,45.125,0.479524
bbadkc,no-pretreatment,46.2424,0.487783
bbadkc,no-pretreatment,47.3875,0.496
bbadkc,no-pretreatment,48.561,0.504079
bbadkc,no-pretreatment,49.7635,0.511923
bbadkc,no-pretreatment,50.9957,0.519436
bbadkc,no-pretreatment,52.2585,0.52652
bbadkc,no-pretreatment,53.5526,0.53308
bbadkc,no-pretreatment,54.8787,0.539017
bbadkc,no-pretreatment,56.2377,0.544237
bbadkc,no-pretreatment,57.6302,0.548641
bbadkc,no-pretreatment,59.0573,0.552133
bbadkc,no-pretreatment,60.5197,0.554616
bbadkc,no-pretreatment,62.0184,0.555994
bbadkc,no-pretreatment,63.5541,0.556252
bbadkc,no-pretreatment,65.1279,0.556254
bbadkc,no-pretreatment,66.7406,0.556255
bbadkc,no-pretreatment,68.3933,0.556256
bbadkc,no-pretreatment,70.0869,0.556257
bbadkc,no-pretreatment,71.8225,0.556258
bbadkc,no-pretreatment,73.601,0.556259
bbadkc,no-pretreatment,75.4235,0.556259
bbadkc,no-pretreatment,77.2912,0.55626
bbadkc,no-pretreatment,79.2052,0.55626
bbadkc,no-pretreatment,81.1665,0.556261
bbadkc,no-pretreatment,83.1764,0.556261
bbadkc,no-pretreatment,85.2361,0.556262
bbadkc,no-pretreatment,87.3467,0.556262
bbadkc,no-pretreatment,89.5097,0.556263
bbadkc,no-pretreatment,91.7262,0.556264
bbadkc,no-pretreatment,93.9976,0.556265
bbadkc,no-pretreatment,96.3252,0.556266
bbadkc,no-pretreatment,98.7105,0.556267
bbadkc,no-pretreatment,101.155,0.556308
bbadkc,no-pretreatment,103.66,0.556652
bbadkc,no-pretreatment,106.227,0.557333
bbadkc,no-pretreatment,108.857,0.558335
bbadkc,no-pretreatment,111.553,0.559644
bbadkc,no-pretreatment,114.315,0.561243
bbadkc,no-pretreatment,117.146,0.563117
bbadkc,no-pretreatment,120.047,0.56525
bbadkc,no-pretreatment,123.019,0.567626
bbadkc,no-pretreatment,126.066,0.570229
bbadkc,no-pretreatment,129.187,0.573044
bbadkc,no-pretreatment,132.386,0.576055
bbadkc,no-pretreatment,135.664,0.579247
bbadkc,no-pretreatment,139.024,0.582602
bbadkc,no-pretreatment,142.467,0.586106
bbadkc,no-pretreatment,145.994,0.589743
bbadkc,no-pretreatment,149.61,0.593498
bbadkc,no-pretreatment,153.314,0.597354
bbadkc,no-pretreatment,157.111,0.601295
bbadkc,no-pretreatment,161.001,0.605307
bbadkc,no-pretreatment,164.988,0.609372
bbadkc,no-pretreatment,169.074,0.613477
bbadkc,no-pretreatment,173.26,0.617603
bbadkc,no-pretreatment,177.551,0.621737
bbadkc,no-pretreatment,181.947,0.625863
bbadkc,no-pretreatment,186.453,0.629963
bbadkc,no-pretreatment,191.07,0.634024
bbadkc,no-pretreatment,195.801,0.638028
bbadkc,no-pretreatment,200.65,0.641964
bbadkc,no-pretreatment,205.619,0.646072
bbadkc,no-pretreatment,210.71,0.650492
bbadkc,no-pretreatment,215.928,0.655208
bbadkc,no-pretreatment,221.275,0.660205
bbadkc,no-pretreatment,226.754,0.665469
bbadkc,no-pretreatment,232.369,0.670984
bbadkc,no-pretreatment,238.124,0.676734
bbadkc,no-pretreatment,244.02,0.682704
bbadkc,no-pretreatment,250.063,0.688879
bbadkc,no-pretreatment,256.255,0.695244
bbadkc,no-pretreatment,262.6,0.701784
bbadkc,no-pretreatment,269.103,0.708483
bbadkc,no-pretreatment,275.767,0.715325
bbadkc,no-pretreatment,282.596,0.722296
bbadkc,no-pretreatment,289.593,0.729381
bbadkc,no-pretreatment,296.765,0.736564
bbadkc,no-pretreatment,304.113,0.743829
bbadkc,no-pretreatment,311.644,0.751162
bbadkc,no-pretreatment,319.361,0.758547
bbadkc,no-pretreatment,327.269,0.76597
bbadkc,no-pretreatment,335.373,0.773414
bbadkc,no-pretreatment,343.678,0.780864
bbadkc,no-pretreatment,352.188,0.788306
bbadkc,no-pretreatment,360.91,0.795723
bbadkc,no-pretreatment,369.847,0.803101
bbadkc,no-pretreatment,379.005,0.810425
bbadkc,no-pretreatment,388.39,0.817678
bbadkc,no-pretreatment,398.008,0.824847
bbadkc,no-pretreatment,407.864,0.831914
bbadkc,no-pretreatment,417.963,0.838867
bbadkc,no-pretreatment,428.313,0.845688
bbadkc,no-pretreatment,438.92,0.852362
bbadkc,no-pretreatment,449.788,0.858876
bbadkc,no-pretreatment,460.926,0.865212
bbadkc,no-pretreatment,472.34,0.871356
bbadkc,no-pretreatment,484.037,0.877293
bbadkc,no-pretreatment,496.023,0.883007
bbadkc,no-pretreatment,508.305,0.888483
bbadkc,no-pretreatment,520.892,0.893706
bbadkc,no-pretreatment,533.791,0.898661
bbadkc,no-pretreatment,547.009,0.903331
bbadkc,no-pretreatment,560.555,0.907703
bbadkc,no-pretreatment,574.436,0.91176
bbadkc,no-pretreatment,588.66,0.915488
bbadkc,no-pretreatment,603.237,0.918871
bbadkc,no-pretreatment,618.175,0.921894
bbadkc,no-pretreatment,633.482,0.924551
bbadkc,no-pretreatment,649.169,0.927085
bbadkc,no-pretreatment,665.244,0.929605
bbadkc,no-pretreatment,681.717,0.932111
bbadkc,no-pretreatment,698.599,0.934601
bbadkc,no-pretreatment,715.898,0.937071
bbadkc,no-pretreatment,733.625,0.939522
bbadkc,no-pretreatment,751.792,0.94195
bbadkc,no-pretreatment,770.408,0.944354
bbadkc,no-pretreatment,789.486,0.946733
bbadkc,no-pretreatment,809.036,0.949084
bbadkc,no-pretreatment,829.069,0.951405
bbadkc,no-pretreatment,849.599,0.953695
bbadkc,no-pretreatment,870.638,0.955952
bbadkc,no-pretreatment,892.197,0.958175
bbadkc,no-pretreatment,914.29,0.96036
bbadkc,no-pretreatment,936.931,0.962507
bbadkc,no-pretreatment,960.132,0.964614
bbadkc,no-pretreatment,983.907,0.966678
bbadkc,no-pretreatment,1008.27,0.968698
bbadkc,no-pretreatment,1033.24,0.970673
bbadkc,no-pretreatment,1058.82,0.9726
bbadkc,no-pretreatment,1085.04,0.974477
bbadkc,no-pretreatment,1111.91,0.976303
bbadkc,no-pretreatment,1139.45,0.978076
bbadkc,no-pretreatment,1167.66,0.979794
bbadkc,no-pretreatment,1196.58,0.981455
bbadkc,no-pretreatment,1226.21,0.983058
bbadkc,no-pretreatment,1256.57,0.9846
bbadkc,no-pretreatment,1287.69,0.98608
bbadkc,no-pretreatment,1319.57,0.987496
bbadkc,no-pretreatment,1352.25,0.988846
bbadkc,no-pretreatment,1385.74,0.990128
bbadkc,no-pretreatment,1420.05,0.991341
bbadkc,no-pretreatment,1455.21,0.992483
bbadkc,no-pretreatment,1491.25,0.993551
bbadkc,no-pretreatment,1528.18,0.994544
bbadkc,no-pretreatment,1566.02,0.995461
bbadkc,no-pretreatment,1604.8,0.996299
bbadkc,no-pretreatment,1644.54,0.997056
bbadkc,no-pretreatment,1685.26,0.997731
bbadkc,no-pretreatment,1726.99,0.998322
bbadkc,no-pretreatment,1769.76,0.998827
bbadkc,no-pretreatment,1813.58,0.999245
bbadkc,no-pretreatment,1858.49,0.999572
bbadkc,no-pretreatment,1904.51,0.999809
bbadkc,no-pretreatment,1951.67,0.999952
bbadkc,no-pretreatment,2000,1
ihdjig,peroxide,0.01,0
ihdjig,peroxide,0.0102476,0.0012708
ihdjig,peroxide,0.0105014,0.00254356
ihdjig,peroxide,0.0107614,0.00381826
ihdjig,peroxide,0.0110279,0.0050949
ihdjig,peroxide,0.011301,0.00637347
ihdjig,peroxide,0.0115808,0.00765396
ihdjig,peroxide,0.0118676,0.00893637
ihdjig,peroxide,0.0121615,0.0102207
ihdjig,peroxide,0.0124626,0.0115069
ihdjig,peroxide,0.0127712,0.012795
ihdjig,peroxide,0.0130875,0.014085
ihdjig,peroxide,0.0134116,0.0153769
ihdjig,peroxide,0.0137437,0.0166706
ihdjig,peroxide,0.014084,0.0179662
ihdjig,peroxide,0.0144328,0.0192637
ihdjig,peroxide,0.0147902,0.020563
ihdjig,peroxide,0.0151564,0.0218642
ihdjig,peroxide,0.0155317,0.0231672
ihdjig,peroxide,0.0159163,0.024472
ihdjig,peroxide,0.0163105,0.0257786
ihdjig,peroxide,0.0167143,0.0270871
ihdjig,peroxide,0.0171282,0.0283973
ihdjig,peroxide,0.0175524,0.0297094
ihdjig,peroxide,0.017987,0.0310232
ihdjig,peroxide,0.0184324,0.0323388
ihdjig,peroxide,0.0188889,0.0336562
ihdjig,peroxide,0.0193566,0.0349754
ihdjig,peroxide,0.0198359,0.0362963
ihdjig,peroxide,0.0203271,0.037619
ihdjig,peroxide,0.0208305,0.0389434
ihdjig,peroxide,0.0213463,0.0402696
ihdjig,peroxide,0.0218749,0.0415974
ihdjig,peroxide,0.0224166,0.0429271
ihdjig,peroxide,0.0229717,0.0442584
ihdjig,peroxide,0.0235405,0.0455914
ihdjig,peroxide,0.0241234,0.0469262
ihdjig,peroxide,0.0247208,0.0482626
ihdjig,peroxide,0.0253329,0.0496007
ihdjig,peroxide,0.0259603,0.0509405
ihdjig,peroxide,0.0266031,0.052282
ihdjig,peroxide,0.0272619,0.0536251
ihdjig,peroxide,0.0279369,0.0549699
ihdjig,peroxide,0.0286287,0.0563163
ihdjig,peroxide,0.0293377,0.0576644
ihdjig,peroxide,0.0300641,0.0590141
ihdjig,peroxide,0.0308086,0.0603654
ihdjig,peroxide,0.0315715,0.0617184
ihdjig,peroxide,0.0323533,0.063073
ihdjig,peroxide,0.0331545,0.0644291
ihdjig,peroxide,0.0339755,0.0657869
ihdjig,peroxide,0.0348168,0.0671463
ihdjig,peroxide,0.0356789,0.0685072
ihdjig,peroxide,0.0365624,0.0698697
ihdjig,peroxide,0.0374678,0.0712338
ihdjig,peroxide,0.0383956,0.0725994
ihdjig,peroxide,0.0393464,0.0739666
ihdjig,peroxide,0.0403207,0.0753354
ihdjig,peroxide,0.0413192,0.0767057
ihdjig,peroxide,0.0423424,0.0780775
ihdjig,peroxide,0.0433909,0.0794508
ihdjig,peroxide,0.0444653,0.0808257
ihdjig,peroxide,0.0455664,0.082202
ihdjig,peroxide,0.0466948,0.0835799
ihdjig,peroxide,0.0478511,0.0849592
ihdjig,peroxide,0.049036,0.0863401
ihdjig,peroxide,0.0502502,0.0877224
ihdjig,peroxide,0.0514946,0.0891062
ihdjig,peroxide,0.0527697,0.0904914
ihdjig,peroxide,0.0540764,0.0918781
ihdjig,peroxide,0.0554155,0.0932663
ihdjig,peroxide,0.0567878,0.0946559
ihdjig,peroxide,0.058194,0.0960469
ihdjig,peroxide,0.059635,0.0974394
ihdjig,peroxide,0.0611117,0.0988333
ihdjig,peroxide,0.062625,0.100229
ihdjig,peroxide,0.0641758,0.101625
ihdjig,peroxide,0.065765,0.103023
ihdjig,peroxide,0.0673935,0.104423
ihdjig,peroxide,0.0690623,0.105824
ihdjig,peroxide,0.0707725,0.107226
ihdjig,peroxide,0.072525,0.10863
ihdjig,peroxide,0.0743209,0.110035
ihdjig,peroxide,0.0761613,0.111441
ihdjig,peroxide,0.0780473,0.112848
ihdjig,peroxide,0.0799799,0.114258
ihdjig,peroxide,0.0819605,0.11566800000000001
ihdjig,peroxide,0.08399,0.117079
ihdjig,peroxide,0.0860698,0.118492
ihdjig,peroxide,0.0882012,0.119907
ihdjig,peroxide,0.0903853,0.121322
ihdjig,peroxide,0.0926234,0.122739
ihdjig,peroxide,0.094917,0.124157
ihdjig,peroxide,0.0972674,0.125577
ihdjig,peroxide,0.099676,0.126998
ihdjig,peroxide,0.102144,0.12842
ihdjig,peroxide,0.104674,0.129843
ihdjig,peroxide,0.107266,0.131267
ihdjig,peroxide,0.109922,0.132693
ihdjig,peroxide,0.112644,0.13412
ihdjig,peroxide,0.115433,0.135548
ihdjig,peroxide,0.118292,0.136977
ihdjig,peroxide,0.121221,0.138408
ihdjig,peroxide,0.124223,0.13984
ihdjig,peroxide,0.127299,0.141273
ihdjig,peroxide,0.130451,0.142707
ihdjig,peroxide,0.133681,0.144143
ihdjig,peroxide,0.136992,0.145579
ihdjig,peroxide,0.140384,0.147017
ihdjig,peroxide,0.14386,0.148456
ihdjig,peroxide,0.147422,0.149896
ihdjig,peroxide,0.151073,0.151337
ihdjig,peroxide,0.154814,0.152779
ihdjig,peroxide,0.158648,0.154223
ihdjig,peroxide,0.162576,0.155667
ihdjig,peroxide,0.166602,0.157113
ihdjig,peroxide,0.170728,0.15856
ihdjig,peroxide,0.174955,0.160008
ihdjig,peroxide,0.179288,0.161457
ihdjig,peroxide,0.183727,0.162907
ihdjig,peroxide,0.188277,0.164358
ihdjig,peroxide,0.192939,0.16581
ihdjig,peroxide,0.197717,0.167264
ihdjig,peroxide,0.202613,0.168718
ihdjig,peroxide,0.20763,0.170173
ihdjig,peroxide,0.212771,0.17163
ihdjig,peroxide,0.21804,0.173087
ihdjig,peroxide,0.223439,0.174546
ihdjig,peroxide,0.228972,0.176005
ihdjig,peroxide,0.234642,0.177466
ihdjig,peroxide,0.240453,0.178927
ihdjig,peroxide,0.246407,0.18039
ihdjig,peroxide,0.252509,0.181854
ihdjig,peroxide,0.258762,0.183318
ihdjig,peroxide,0.265169,0.184784
ihdjig,peroxide,0.271735,0.18625
ihdjig,peroxide,0.278464,0.187717
ihdjig,peroxide,0.28536,0.189186
ihdjig,peroxide,0.292426,0.190655
ihdjig,peroxide,0.299667,0.192125
ihdjig,peroxide,0.307088,0.193597
ihdjig,peroxide,0.314692,0.195069
ihdjig,peroxide,0.322485,0.196542
ihdjig,peroxide,0.330471,0.198016
ihdjig,peroxide,0.338654,0.199491
ihdjig,peroxide,0.34704,0.200966
ihdjig,peroxide,0.355634,0.202443
ihdjig,peroxide,0.36444,0.20392
ihdjig,peroxide,0.373465,0.205399
ihdjig,peroxide,0.382713,0.206878
ihdjig,peroxide,0.39219,0.208358
ihdjig,peroxide,0.401901,0.209839
ihdjig,peroxide,0.411853,0.211321
ihdjig,peroxide,0.422052,0.212803
ihdjig,peroxide,0.432503,0.214287
ihdjig,peroxide,0.443213,0.215771
ihdjig,peroxide,0.454188,0.217256
ihdjig,peroxide,0.465435,0.218742
ihdjig,peroxide,0.476961,0.220229
ihdjig,peroxide,0.488771,0.221716
ihdjig,peroxide,0.500875,0.223204
ihdjig,peroxide,0.513278,0.224693
ihdjig,peroxide,0.525988,0.226183
ihdjig,peroxide,0.539013,0.227674
ihdjig,peroxide,0.55236,0.229165
ihdjig,peroxide,0.566038,0.230657
ihdjig,peroxide,0.580055,0.23215
ihdjig,peroxide,0.594418,0.233644
ihdjig,peroxide,0.609138,0.235138
ihdjig,peroxide,0.624222,0.236633
ihdjig,peroxide,0.639679,0.238128
ihdjig,peroxide,0.655519,0.239625
ihdjig,peroxide,0.671752,0.241122
ihdjig,peroxide,0.688386,0.24262
ihdjig,peroxide,0.705432,0.244118
ihdjig,peroxide,0.722901,0.245617
ihdjig,peroxide,0.740802,0.247117
ihdjig,peroxide,0.759146,0.248617
ihdjig,peroxide,0.777944,0.250118
ihdjig,peroxide,0.797208,0.25162
ihdjig,peroxide,0.816949,0.253122
ihdjig,peroxide,0.837179,0.254625
ihdjig,peroxide,0.85791,0.256129
ihdjig,peroxide,0.879154,0.257633
ihdjig,peroxide,0.900924,0.259138
ihdjig,peroxide,0.923234,0.260643
ihdjig,peroxide,0.946096,0.262149
ihdjig,peroxide,0.969523,0.263656
ihdjig,peroxide,0.993531,0.265163
ihdjig,peroxide,1.01813,0.266671
ihdjig,peroxide,1.04335,0.268179
ihdjig,peroxide,1.06918,0.269688
ihdjig,peroxide,1.09566,0.271197
ihdjig,peroxide,1.12279,0.272707
ihdjig,peroxide,1.15059,0.274209
ihdjig,peroxide,1.17908,0.275692
ihdjig,peroxide,1.20828,0.27716
ihdjig,peroxide,1.2382,0.278617
ihdjig,peroxide,1.26886,0.280065
ihdjig,peroxide,1.30028,0.281509
ihdjig,peroxide,1.33248,0.282952
ihdjig,peroxide,1.36548,0.284397
ihdjig,peroxide,1.39929,0.285847
ihdjig,peroxide,1.43394,0.287307
ihdjig,peroxide,1.46945,0.288779
ihdjig,peroxide,1.50584,0.290268
ihdjig,peroxide,1.54313,0.291775
ihdjig,peroxide,1.58134,0.293306
ihdjig,peroxide,1.6205,0.294863
ihdjig,peroxide,1.66062,0.296449
ihdjig,peroxide,1.70174,0.298069
ihdjig,peroxide,1.74388,0.299726
ihdjig,peroxide,1.78707,0.301422
ihdjig,peroxide,1.83132,0.303162
ihdjig,peroxide,1.87667,0.304949
ihdjig,peroxide,1.92314,0.306787
ihdjig,peroxide,1.97076,0.308678
ihdjig,peroxide,2.01956,0.310627
ihdjig,peroxide,2.06957,0.312631
ihdjig,peroxide,2.12082,0.314689
ihdjig,peroxide,2.17334,0.316802
ihdjig,peroxide,2.22716,0.318969
ihdjig,peroxide,2.28231,0.32119
ihdjig,peroxide,2.33882,0.323464
ihdjig,peroxide,2.39674,0.325791
ihdjig,peroxide,2.45609,0.328171
ihdjig,peroxide,2.51691,0.330603
ihdjig,peroxide,2.57923,0.333087
ihdjig,peroxide,2.6431,0.335623
ihdjig,peroxide,2.70855,0.33821
ihdjig,peroxide,2.77562,0.340847
ihdjig,peroxide,2.84435,0.343536
ihdjig,peroxide,2.91479,0.346275
ihdjig,peroxide,2.98697,0.349063
ihdjig,peroxide,3.06093,0.351902
ihdjig,peroxide,3.13673,0.354789
ihdjig,peroxide,3.2144,0.357726
ihdjig,peroxide,3.294,0.360711
ihdjig,peroxide,3.37557,0.363744
ihdjig,peroxide,3.45916,0.366826
ihdjig,peroxide,3.54481,0.369954
ihdjig,peroxide,3.63259,0.373136
ihdjig,peroxide,3.72255,0.37643
